object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Radii of the object_0,Radii of the object_1,Total Intensity_0,Total Intensity_1,Total Intensity_2,Total Intensity_3,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Maximum intensity_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,PrincipalAxes_9,PrincipalAxes_10,PrincipalAxes_11,PrincipalAxes_12,PrincipalAxes_13,PrincipalAxes_14,PrincipalAxes_15,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Mean Intensity_3,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Minimum intensity_3,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Variance of Intensity_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Total Intensity in neighborhood_3,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Maximum intensity in neighborhood_3,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Mean Intensity in neighborhood_3,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Minimum intensity in neighborhood_3,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Variance of Intensity in neighborhood_3
3297,31,17,0,Label 1,0.69,0.31,371.0,11.2503,2.73482,47359.0,47359.0,47359.0,94605.0,1184.19,417.299,1200.0,432.0,1170.0,399.0,141.0,141.0,141.0,255.0,0.57735,-0.594395,0.0,-0.559787,0.57735,0.781987,0.0,-0.234867,0.57735,-0.187592,0.0,0.794654,0.0,-0.0,1.0,0.0,-0.639473,-0.768814,0.768814,-0.639473,127.652,127.652,127.652,255.0,113.0,113.0,113.0,255.0,34.3346,34.3346,34.3346,0.0,575223.0,575223.0,575223.0,1.42978e+06,144.0,144.0,144.0,255.0,102.59,102.59,102.59,255.0,81.0,81.0,81.0,255.0,105.342,105.342,105.342,0.0
3298,31,18,0,Label 1,0.79,0.21,573.0,16.3285,4.19394,68006.0,68006.0,68006.0,146115.0,285.038,488.08,292.0,519.0,272.0,466.0,127.0,127.0,127.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.122879,-0.992422,0.992422,0.122879,118.684,118.684,118.684,255.0,110.0,110.0,110.0,255.0,19.9194,19.9194,19.9194,0.0,681384.0,681384.0,681384.0,1.7113e+06,131.0,131.0,131.0,255.0,101.532,101.532,101.532,255.0,84.0,84.0,84.0,255.0,51.9378,51.9378,51.9378,0.0
3299,31,19,0,Label 1,0.74,0.26,1166.0,17.5126,8.08592,146782.0,146782.0,146782.0,297330.0,966.337,497.266,992.0,521.0,938.0,471.0,140.0,140.0,140.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.824541,-0.565802,-0.565802,-0.824541,125.885,125.885,125.885,255.0,110.0,110.0,110.0,255.0,37.4122,37.4122,37.4122,0.0,767653.0,767653.0,767653.0,2.002e+06,121.0,121.0,121.0,255.0,97.7777,97.7777,97.7777,255.0,84.0,84.0,84.0,255.0,28.1418,28.1418,28.1418,0.0
3300,31,20,0,Label 2,0.3,0.7,325.0,7.5497,3.50571,39564.0,39564.0,39564.0,82875.0,558.246,488.182,572.0,498.0,547.0,478.0,136.0,136.0,136.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.82402,0.566561,0.566561,-0.82402,121.735,121.735,121.735,255.0,105.0,105.0,105.0,255.0,65.1484,65.1484,65.1484,0.0,502024.0,502024.0,502024.0,1.24899e+06,134.0,134.0,134.0,255.0,102.496,102.496,102.496,255.0,65.0,65.0,65.0,255.0,45.8821,45.8821,45.8821,0.0
3301,31,21,0,Label 1,0.57,0.43,366.0,8.8778,3.61529,48309.0,48309.0,48309.0,93330.0,207.522,508.21,220.0,525.0,198.0,494.0,147.0,147.0,147.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.480586,-0.876947,0.876947,-0.480586,131.992,131.992,131.992,255.0,112.0,112.0,112.0,255.0,73.7021,73.7021,73.7021,0.0,559308.0,559308.0,559308.0,1.33314e+06,144.0,144.0,144.0,255.0,106.983,106.983,106.983,255.0,89.0,89.0,89.0,255.0,110.349,110.349,110.349,0.0
3302,31,22,0,Label 1,0.75,0.25,559.0,8.01291,5.95508,70252.0,70252.0,70252.0,142545.0,606.268,511.515,619.0,527.0,591.0,496.0,134.0,134.0,134.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.611688,-0.791099,0.791099,-0.611688,125.674,125.674,125.674,255.0,113.0,113.0,113.0,255.0,14.1588,14.1588,14.1588,0.0,569266.0,569266.0,569266.0,1.39766e+06,131.0,131.0,131.0,255.0,103.862,103.862,103.862,255.0,86.0,86.0,86.0,255.0,43.7462,43.7462,43.7462,0.0
3303,31,23,0,Label 1,0.76,0.24,409.0,11.6845,3.4466,49558.0,49558.0,49558.0,104295.0,651.658,518.328,667.0,533.0,635.0,502.0,131.0,131.0,131.0,255.0,0.57735,0.408248,0.707107,0.0,0.57735,0.408248,-0.707107,0.0,0.57735,-0.816497,0.0,0.0,0.0,-0.0,0.0,1.0,0.742993,-0.669299,-0.669299,-0.742993,121.169,121.169,121.169,255.0,111.0,111.0,111.0,255.0,22.82,22.82,22.82,0.0,586676.0,586676.0,586676.0,1.44534e+06,134.0,134.0,134.0,255.0,103.507,103.507,103.507,255.0,93.0,93.0,93.0,255.0,42.4391,42.4391,42.4391,0.0
3304,31,24,0,Label 1,0.74,0.26,870.0,11.8006,6.6629,103509.0,103509.0,103509.0,221850.0,253.369,534.262,276.0,549.0,235.0,519.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.997785,0.0665227,0.0665227,-0.997785,118.976,118.976,118.976,255.0,109.0,109.0,109.0,255.0,15.0856,15.0856,15.0856,0.0,643505.0,643505.0,643505.0,1.63582e+06,147.0,147.0,147.0,255.0,100.313,100.313,100.313,255.0,84.0,84.0,84.0,255.0,39.3731,39.3731,39.3731,0.0
3305,31,25,0,Label 1,0.83,0.17,158.0,3.77489,3.34506,18056.0,18056.0,18056.0,40290.0,916.146,527.721,923.0,534.0,909.0,522.0,120.0,120.0,120.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,0.970808,-0.239856,-0.239856,-0.970808,114.278,114.278,114.278,255.0,107.0,107.0,107.0,255.0,11.1376,11.1376,11.1376,0.0,401419.0,401419.0,401419.0,1.0404e+06,134.0,134.0,134.0,255.0,98.387,98.387,98.387,255.0,87.0,87.0,87.0,255.0,34.7833,34.7833,34.7833,0.0
3306,31,26,0,Label 2,0.45,0.55,167.0,3.78986,3.53003,21791.0,21791.0,21791.0,42585.0,503.024,557.509,510.0,564.0,497.0,550.0,154.0,154.0,154.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.437864,-0.899041,0.899041,-0.437864,130.485,130.485,130.485,255.0,109.0,109.0,109.0,255.0,132.537,132.537,132.537,0.0,416744.0,416744.0,416744.0,1.05162e+06,145.0,145.0,145.0,255.0,101.053,101.053,101.053,255.0,84.0,84.0,84.0,255.0,110.995,110.995,110.995,0.0
3307,31,27,0,Label 2,0.48,0.52,264.0,5.19569,4.04517,34039.0,34039.0,34039.0,67320.0,524.5,574.833,534.0,583.0,515.0,567.0,145.0,145.0,145.0,255.0,0.57735,-0.617145,0.0,-0.534601,0.57735,0.771551,0.0,-0.267163,0.57735,-0.154406,0.0,0.801764,0.0,-0.0,1.0,0.0,0.925096,0.379733,0.379733,-0.925096,128.936,128.936,128.936,255.0,110.0,110.0,110.0,255.0,84.7193,84.7193,84.7193,0.0,444886.0,444886.0,444886.0,1.14444e+06,154.0,154.0,154.0,255.0,99.1279,99.1279,99.1279,255.0,84.0,84.0,84.0,255.0,70.7296,70.7296,70.7296,0.0
3308,31,28,0,Label 1,0.7,0.3,274.0,5.09016,4.3003,34587.0,34587.0,34587.0,69870.0,955.938,579.624,965.0,588.0,946.0,571.0,138.0,138.0,138.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.95949,-0.281742,-0.281742,-0.95949,126.23,126.23,126.23,255.0,113.0,113.0,113.0,255.0,27.8851,27.8851,27.8851,0.0,452590.0,452590.0,452590.0,1.15209e+06,121.0,121.0,121.0,255.0,100.175,100.175,100.175,255.0,93.0,93.0,93.0,255.0,14.7786,14.7786,14.7786,0.0
3309,31,29,0,Label 1,0.52,0.48,144.0,3.50883,3.26712,18075.0,18075.0,18075.0,36720.0,291.389,579.708,298.0,586.0,285.0,573.0,134.0,134.0,134.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.914314,0.405006,0.405006,-0.914314,125.521,125.521,125.521,255.0,115.0,115.0,115.0,255.0,24.569,24.569,24.569,0.0,400687.0,400687.0,400687.0,1.02612e+06,120.0,120.0,120.0,255.0,99.5743,99.5743,99.5743,255.0,89.0,89.0,89.0,255.0,16.3285,16.3285,16.3285,0.0
3310,31,30,0,Label 1,0.56,0.44,178.0,3.91922,3.61293,21935.0,21935.0,21935.0,45390.0,509.579,617.146,516.0,625.0,503.0,610.0,133.0,133.0,133.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.0684543,-0.997654,0.997654,-0.0684543,123.23,123.23,123.23,255.0,108.0,108.0,108.0,255.0,46.9863,46.9863,46.9863,0.0,408283.0,408283.0,408283.0,1.0608e+06,131.0,131.0,131.0,255.0,98.145,98.145,98.145,255.0,91.0,91.0,91.0,255.0,39.7576,39.7576,39.7576,0.0
3311,31,31,0,Label 1,0.51,0.49,203.0,4.12619,3.91066,25353.0,25353.0,25353.0,51765.0,593.675,625.35,601.0,633.0,586.0,618.0,135.0,135.0,135.0,255.0,0.57735,-0.594395,0.0,-0.559787,0.57735,0.781987,0.0,-0.234867,0.57735,-0.187592,0.0,0.794654,0.0,-0.0,1.0,0.0,0.798147,0.602463,0.602463,-0.798147,124.892,124.892,124.892,255.0,113.0,113.0,113.0,255.0,27.1902,27.1902,27.1902,0.0,433005.0,433005.0,433005.0,1.08273e+06,255.0,255.0,255.0,255.0,101.98,101.98,101.98,255.0,87.0,87.0,87.0,255.0,454.195,454.195,454.195,0.0
3312,31,32,0,Label 1,0.61,0.39,726.0,9.12012,6.45957,90393.0,90393.0,90393.0,185130.0,535.216,654.459,552.0,668.0,521.0,639.0,131.0,131.0,131.0,255.0,0.57735,-0.594395,0.0,-0.559787,0.57735,0.781987,0.0,-0.234867,0.57735,-0.187592,0.0,0.794654,0.0,-0.0,1.0,0.0,0.743382,0.668867,0.668867,-0.743382,124.508,124.508,124.508,255.0,113.0,113.0,113.0,255.0,14.7238,14.7238,14.7238,0.0,599139.0,599139.0,599139.0,1.46166e+06,255.0,255.0,255.0,255.0,104.525,104.525,104.525,255.0,88.0,88.0,88.0,255.0,567.946,567.946,567.946,0.0
3313,31,33,0,Label 2,0.33,0.67,258.0,5.36292,3.96877,31770.0,31770.0,31770.0,65790.0,72.9767,688.136,81.0,699.0,63.0,680.0,143.0,143.0,143.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.636554,-0.771232,0.771232,0.636554,123.14,123.14,123.14,255.0,105.0,105.0,105.0,255.0,116.647,116.647,116.647,0.0,453400.0,453400.0,453400.0,1.15668e+06,129.0,129.0,129.0,255.0,99.9559,99.9559,99.9559,255.0,70.0,70.0,70.0,255.0,75.9346,75.9346,75.9346,0.0
3314,31,34,0,Label 1,0.85,0.15,1148.0,16.6635,6.52063,139856.0,139856.0,139856.0,292740.0,249.168,739.288,263.0,768.0,235.0,711.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.0767739,-0.997049,0.997049,0.0767739,121.826,121.826,121.826,255.0,109.0,109.0,109.0,255.0,15.7588,15.7588,15.7588,0.0,732180.0,732180.0,732180.0,1.88776e+06,126.0,126.0,126.0,255.0,98.9031,98.9031,98.9031,255.0,89.0,89.0,89.0,255.0,27.1508,27.1508,27.1508,0.0
3315,31,35,0,Label 1,0.5,0.5,723.0,25.4082,3.54318,80220.0,80220.0,80220.0,184365.0,62.5104,761.113,80.0,797.0,45.0,720.0,121.0,121.0,121.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,-0.314594,-0.949226,0.949226,-0.314594,110.954,110.954,110.954,255.0,101.0,101.0,101.0,255.0,17.0422,17.0422,17.0422,0.0,821618.0,821618.0,821618.0,2.11624e+06,125.0,125.0,125.0,255.0,99.002,99.002,99.002,255.0,69.0,69.0,69.0,255.0,113.176,113.176,113.176,0.0
3316,31,36,0,Label 1,0.77,0.23,176.0,4.38629,3.21286,21203.0,21203.0,21203.0,44880.0,100.227,739.0,107.0,747.0,94.0,731.0,123.0,123.0,123.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,-0.466921,-0.884299,0.884299,-0.466921,120.472,120.472,120.472,255.0,115.0,115.0,115.0,255.0,2.70374,2.70374,2.70374,0.0,438351.0,438351.0,438351.0,1.06641e+06,121.0,121.0,121.0,255.0,104.819,104.819,104.819,255.0,96.0,96.0,96.0,255.0,23.7492,23.7492,23.7492,0.0
3317,31,37,0,Label 1,0.69,0.31,317.0,5.52181,4.59443,37195.0,37195.0,37195.0,80835.0,295.088,758.785,304.0,769.0,286.0,749.0,127.0,127.0,127.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.410865,-0.911696,0.911696,-0.410865,117.334,117.334,117.334,255.0,105.0,105.0,105.0,255.0,37.8062,37.8062,37.8062,0.0,451578.0,451578.0,451578.0,1.18473e+06,129.0,129.0,129.0,255.0,97.1972,97.1972,97.1972,255.0,89.0,89.0,89.0,255.0,24.0248,24.0248,24.0248,0.0
3318,31,38,0,Label 1,0.81,0.19,420.0,6.677,5.03951,48218.0,48218.0,48218.0,107100.0,1430.16,789.7,1443.0,800.0,1418.0,779.0,123.0,123.0,123.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.914052,0.405597,0.405597,-0.914052,114.805,114.805,114.805,255.0,103.0,103.0,103.0,255.0,17.1095,17.1095,17.1095,0.0,457780.0,457780.0,457780.0,1.26429e+06,124.0,124.0,124.0,255.0,92.3316,92.3316,92.3316,255.0,81.0,81.0,81.0,255.0,64.5423,64.5423,64.5423,0.0
3319,31,39,0,Label 1,0.73,0.27,263.0,5.10573,4.1261,30928.0,30928.0,30928.0,67065.0,133.224,822.506,142.0,831.0,125.0,813.0,125.0,125.0,125.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.57422,-0.818701,0.818701,0.57422,117.597,117.597,117.597,255.0,111.0,111.0,111.0,255.0,10.195,10.195,10.195,0.0,452900.0,452900.0,452900.0,1.14393e+06,117.0,117.0,117.0,255.0,100.959,100.959,100.959,255.0,84.0,84.0,84.0,255.0,22.8275,22.8275,22.8275,0.0
3320,31,40,0,Label 1,0.78,0.22,318.0,7.6884,3.36829,34967.0,34967.0,34967.0,81090.0,859.553,832.45,866.0,846.0,853.0,818.0,119.0,119.0,119.0,255.0,0.57735,-0.497052,0.0,-0.64777,0.57735,0.809511,0.0,-0.106574,0.57735,-0.31246,0.0,0.754344,0.0,-0.0,1.0,0.0,-0.071093,-0.99747,0.99747,-0.071093,109.959,109.959,109.959,255.0,102.0,102.0,102.0,255.0,25.5864,25.5864,25.5864,0.0,456101.0,456101.0,456101.0,1.24491e+06,116.0,116.0,116.0,255.0,93.425,93.425,93.425,255.0,88.0,88.0,88.0,255.0,18.2214,18.2214,18.2214,0.0
3321,31,41,0,Label 1,0.76,0.24,264.0,4.95692,4.24164,31298.0,31298.0,31298.0,67320.0,1431.56,826.367,1441.0,835.0,1422.0,818.0,124.0,124.0,124.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.859568,0.511021,0.511021,-0.859568,118.553,118.553,118.553,255.0,105.0,105.0,105.0,255.0,11.626,11.626,11.626,0.0,412240.0,412240.0,412240.0,1.14189e+06,121.0,121.0,121.0,255.0,92.059,92.059,92.059,255.0,80.0,80.0,80.0,255.0,59.8692,59.8692,59.8692,0.0
3322,31,42,0,Label 2,0.13,0.87,257.0,5.9156,3.48221,31469.0,31469.0,31469.0,65535.0,93.2646,876.023,104.0,883.0,82.0,868.0,135.0,135.0,135.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.916034,0.4011,0.4011,-0.916034,122.447,122.447,122.447,255.0,104.0,104.0,104.0,255.0,64.9943,64.9943,64.9943,0.0,400061.0,400061.0,400061.0,1.15974e+06,142.0,142.0,142.0,255.0,87.9642,87.9642,87.9642,255.0,24.0,24.0,24.0,255.0,454.584,454.584,454.584,0.0
3323,31,43,0,Label 1,0.84,0.16,373.0,5.99425,5.12557,44717.0,44717.0,44717.0,95115.0,1251.87,931.992,1263.0,943.0,1240.0,923.0,127.0,127.0,127.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.915116,-0.403191,-0.403191,-0.915116,119.885,119.885,119.885,255.0,105.0,105.0,105.0,255.0,25.6462,25.6462,25.6462,0.0,469058.0,469058.0,469058.0,1.24032e+06,121.0,121.0,121.0,255.0,96.4346,96.4346,96.4346,255.0,87.0,87.0,87.0,255.0,15.5714,15.5714,15.5714,0.0
3324,31,44,0,Label 1,0.77,0.23,343.0,7.65045,3.66931,42238.0,42238.0,42238.0,87465.0,1318.28,977.848,1328.0,991.0,1307.0,966.0,130.0,130.0,130.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.613476,-0.789713,0.789713,0.613476,123.143,123.143,123.143,255.0,107.0,107.0,107.0,255.0,24.6764,24.6764,24.6764,0.0,484570.0,484570.0,484570.0,1.2569e+06,201.0,201.0,201.0,255.0,98.31,98.31,98.31,255.0,79.0,79.0,79.0,255.0,132.961,132.961,132.961,0.0
3325,31,45,0,Label 1,0.74,0.26,199.0,4.93169,3.22019,24786.0,24786.0,24786.0,50745.0,1295.42,986.995,1301.0,996.0,1289.0,978.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.0985998,-0.995127,0.995127,0.0985998,124.553,124.553,124.553,255.0,110.0,110.0,110.0,255.0,28.0764,28.0764,28.0764,0.0,423615.0,423615.0,423615.0,1.09293e+06,130.0,130.0,130.0,255.0,98.8369,98.8369,98.8369,255.0,79.0,79.0,79.0,255.0,107.948,107.948,107.948,0.0
3326,31,46,0,Label 1,0.7,0.3,137.0,3.45461,3.1493,17558.0,17558.0,17558.0,34935.0,1763.88,990.876,1770.0,997.0,1758.0,985.0,139.0,139.0,139.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.707107,-0.707107,-0.707107,-0.707107,128.161,128.161,128.161,255.0,113.0,113.0,113.0,255.0,42.8939,42.8939,42.8939,0.0,391909.0,391909.0,391909.0,1.01388e+06,120.0,120.0,120.0,255.0,98.5687,98.5687,98.5687,255.0,89.0,89.0,89.0,255.0,14.1895,14.1895,14.1895,0.0
3327,31,47,0,Label 1,0.53,0.47,407.0,7.19222,4.56393,51638.0,51638.0,51638.0,103785.0,1807.64,1052.15,1820.0,1064.0,1795.0,1041.0,139.0,139.0,139.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.79279,0.609494,0.609494,-0.79279,126.875,126.875,126.875,255.0,108.0,108.0,108.0,255.0,51.7607,51.7607,51.7607,0.0,486470.0,486470.0,486470.0,1.27296e+06,127.0,127.0,127.0,255.0,97.4499,97.4499,97.4499,255.0,70.0,70.0,70.0,255.0,58.5027,58.5027,58.5027,0.0
3328,31,48,0,Label 2,0.42,0.58,787.0,12.4893,6.29155,99763.0,99763.0,99763.0,200685.0,1850.41,1099.47,1866.0,1122.0,1828.0,1083.0,138.0,138.0,138.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.707751,0.706462,0.706462,-0.707751,126.764,126.764,126.764,255.0,113.0,113.0,113.0,255.0,28.4372,28.4372,28.4372,0.0,639549.0,639549.0,639549.0,1.65112e+06,183.0,183.0,183.0,255.0,98.772,98.772,98.772,255.0,70.0,70.0,70.0,255.0,172.877,172.877,172.877,0.0
3329,31,49,0,Label 1,0.7,0.3,403.0,11.2581,3.06945,51896.0,51896.0,51896.0,102765.0,860.36,1208.39,877.0,1222.0,840.0,1196.0,149.0,149.0,149.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.8473,0.531114,0.531114,-0.8473,128.774,128.774,128.774,255.0,113.0,113.0,113.0,255.0,54.8001,54.8001,54.8001,0.0,584927.0,584927.0,584927.0,1.43106e+06,146.0,146.0,146.0,255.0,104.228,104.228,104.228,255.0,86.0,86.0,86.0,255.0,90.5726,90.5726,90.5726,0.0
3330,31,50,0,Label 1,0.61,0.39,1201.0,20.6107,9.60144,141678.0,141678.0,141678.0,306255.0,1985.62,1243.18,2017.0,1278.0,1970.0,1210.0,131.0,131.0,131.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.240366,-0.970682,0.970682,-0.240366,117.967,117.967,117.967,255.0,107.0,107.0,107.0,255.0,28.4502,28.4502,28.4502,0.0,885573.0,885573.0,885573.0,2.30061e+06,141.0,141.0,141.0,255.0,98.1571,98.1571,98.1571,255.0,73.0,73.0,73.0,255.0,79.0411,79.0411,79.0411,0.0
3331,31,51,0,Label 1,0.67,0.33,259.0,5.84047,3.54877,36868.0,36868.0,36868.0,66045.0,822.004,1267.43,829.0,1278.0,815.0,1256.0,158.0,158.0,158.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.164718,-0.986341,0.986341,-0.164718,142.347,142.347,142.347,255.0,120.0,120.0,120.0,255.0,96.5202,96.5202,96.5202,0.0,450251.0,450251.0,450251.0,1.15617e+06,149.0,149.0,149.0,255.0,99.3055,99.3055,99.3055,255.0,84.0,84.0,84.0,255.0,130.764,130.764,130.764,0.0
3332,31,52,0,Label 1,0.71,0.29,362.0,6.28357,4.60303,50846.0,50846.0,50846.0,92310.0,859.912,1268.94,869.0,1281.0,851.0,1257.0,152.0,152.0,152.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.276723,-0.96095,0.96095,0.276723,140.459,140.459,140.459,255.0,117.0,117.0,117.0,255.0,67.5411,67.5411,67.5411,0.0,491917.0,491917.0,491917.0,1.22655e+06,158.0,158.0,158.0,255.0,102.27,102.27,102.27,255.0,83.0,83.0,83.0,255.0,176.119,176.119,176.119,0.0
3333,31,53,0,Label 2,0.49,0.51,538.0,12.5786,4.73844,72081.0,72081.0,72081.0,137190.0,1138.5,1277.46,1159.0,1290.0,1118.0,1267.0,151.0,151.0,151.0,255.0,0.57735,0.0,-0.81613,0.0244713,0.57735,0.0,0.386872,-0.719025,0.57735,0.0,0.429258,0.694553,0.0,1.0,0.0,0.0,0.981956,-0.189111,-0.189111,-0.981956,133.98,133.98,133.98,255.0,116.0,116.0,116.0,255.0,86.4327,86.4327,86.4327,0.0,629374.0,629374.0,629374.0,1.54964e+06,134.0,134.0,134.0,255.0,103.567,103.567,103.567,255.0,71.0,71.0,71.0,255.0,129.693,129.693,129.693,0.0
3334,31,54,0,Label 1,0.83,0.17,910.0,11.056,6.82936,102695.0,102695.0,102695.0,232050.0,1782.34,1315.39,1801.0,1333.0,1765.0,1294.0,118.0,118.0,118.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.641311,-0.767281,0.767281,0.641311,112.852,112.852,112.852,255.0,105.0,105.0,105.0,255.0,5.43184,5.43184,5.43184,0.0,560411.0,560411.0,560411.0,1.58661e+06,117.0,117.0,117.0,255.0,90.0693,90.0693,90.0693,255.0,77.0,77.0,77.0,255.0,28.8803,28.8803,28.8803,0.0
3335,31,55,0,Label 1,0.54,0.46,778.0,10.7917,6.37806,101790.0,101790.0,101790.0,198390.0,1161.22,1324.92,1179.0,1340.0,1145.0,1302.0,149.0,149.0,149.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.731978,0.681328,0.681328,-0.731978,130.835,130.835,130.835,255.0,113.0,113.0,113.0,255.0,62.6105,62.6105,62.6105,0.0,645191.0,645191.0,645191.0,1.58559e+06,151.0,151.0,151.0,255.0,103.762,103.762,103.762,255.0,75.0,75.0,75.0,255.0,151.601,151.601,151.601,0.0
